<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.07.21	15:30:00	1.19387	1.19865	1.19369	1.19850	2602	0	19
2022.07.21	15:45:00	1.19850	1.19919	1.19667	1.19838	2836	0	19
2022.07.21	16:00:00	1.19835	1.19912	1.19283	1.19283	2914	0	19
2022.07.21	16:15:00	1.19273	1.19354	1.18893	1.19061	3212	0	19
2022.07.21	16:30:00	1.19072	1.19134	1.18893	1.19045	3123	0	19
2022.07.21	16:45:00	1.19041	1.19407	1.19010	1.19325	3125	0	19
2022.07.21	17:00:00	1.19324	1.19417	1.19236	1.19262	2822	0	19
2022.07.21	17:15:00	1.19261	1.19321	1.19138	1.19139	3013	0	19
2022.07.21	17:30:00	1.19138	1.19357	1.19116	1.19330	2490	0	19
2022.07.21	17:45:00	1.19332	1.19504	1.19311	1.19498	2469	0	19
2022.07.21	18:00:00	1.19497	1.19661	1.19450	1.19553	2333	0	19
2022.07.21	18:15:00	1.19551	1.19584	1.19434	1.19579	2323	0	19
2022.07.21	18:30:00	1.19583	1.19745	1.19535	1.19724	1873	0	19
2022.07.21	18:45:00	1.19725	1.19727	1.19642	1.19685	1529	0	19
2022.07.21	19:00:00	1.19684	1.19686	1.19519	1.19531	1640	0	19
2022.07.21	19:15:00	1.19530	1.19653	1.19482	1.19622	1415	0	19
2022.07.21	19:30:00	1.19629	1.19639	1.19498	1.19502	1010	0	19
2022.07.21	19:45:00	1.19501	1.19517	1.19460	1.19505	1023	0	19
2022.07.21	20:00:00	1.19505	1.19625	1.19502	1.19583	1265	0	19
2022.07.21	20:15:00	1.19584	1.19633	1.19572	1.19630	1307	0	19
2022.07.21	20:30:00	1.19631	1.19633	1.19518	1.19563	1350	0	19
2022.07.21	20:45:00	1.19562	1.19582	1.19504	1.19520	950	0	19
2022.07.21	21:00:00	1.19519	1.19632	1.19508	1.19630	1028	0	19
2022.07.21	21:15:00	1.19627	1.19674	1.19585	1.19618	857	0	19
2022.07.21	21:30:00	1.19612	1.19663	1.19592	1.19645	1086	0	19
2022.07.21	21:45:00	1.19644	1.19691	1.19623	1.19633	1159	0	19
2022.07.21	22:00:00	1.19639	1.19670	1.19618	1.19665	1096	0	19
2022.07.21	22:15:00	1.19661	1.19697	1.19639	1.19664	1162	0	19
2022.07.21	22:30:00	1.19664	1.19737	1.19652	1.19735	1324	0	19
2022.07.21	22:45:00	1.19734	1.19812	1.19710	1.19802	1211	0	19
2022.07.21	23:00:00	1.19800	1.19800	1.19730	1.19796	676	0	21
2022.07.21	23:15:00	1.19795	1.19887	1.19795	1.19871	789	0	21
2022.07.21	23:30:00	1.19871	1.19894	1.19870	1.19871	118	0	19
2022.07.21	23:45:00	1.19872	1.20031	1.19767	1.19796	212	0	19
2022.07.22	00:00:00	1.20004	1.20018	1.19852	1.19906	72	0	41
2022.07.22	00:15:00	1.19931	1.20028	1.19899	1.19900	37	0	29
2022.07.22	00:30:00	1.19950	1.20050	1.19905	1.19918	108	0	61
2022.07.22	00:45:00	1.19918	1.19946	1.19917	1.19943	27	0	55
2022.07.22	01:00:00	1.19942	1.19962	1.19900	1.19913	121	0	24
2022.07.22	01:15:00	1.19913	1.19946	1.19912	1.19935	115	0	21
2022.07.22	01:30:00	1.19935	1.19942	1.19911	1.19923	79	0	23
2022.07.22	01:45:00	1.19922	1.19925	1.19907	1.19911	73	0	20
2022.07.22	02:00:00	1.19911	1.19963	1.19910	1.19949	382	0	19
2022.07.22	02:15:00	1.19949	1.19978	1.19931	1.19958	835	0	19
2022.07.22	02:30:00	1.19964	1.20019	1.19953	1.20015	594	0	19
2022.07.22	02:45:00	1.20014	1.20016	1.19933	1.19947	481	0	19
2022.07.22	03:00:00	1.19943	1.19959	1.19846	1.19846	644	0	19
2022.07.22	03:15:00	1.19844	1.19882	1.19817	1.19823	483	0	19
2022.07.22	03:30:00	1.19822	1.19855	1.19791	1.19815	490	0	19
2022.07.22	03:45:00	1.19815	1.19868	1.19798	1.19857	910	0	19
2022.07.22	04:00:00	1.19858	1.19895	1.19792	1.19815	1551	0	19
2022.07.22	04:15:00	1.19814	1.19817	1.19742	1.19768	1403	0	19
2022.07.22	04:30:00	1.19769	1.19880	1.19764	1.19852	1475	0	19
2022.07.22	04:45:00	1.19852	1.19853	1.19788	1.19803	1387	0	19
2022.07.22	05:00:00	1.19804	1.19813	1.19722	1.19728	1167	0	19
2022.07.22	05:15:00	1.19729	1.19762	1.19685	1.19692	1208	0	19
2022.07.22	05:30:00	1.19692	1.19756	1.19690	1.19743	952	0	19
2022.07.22	05:45:00	1.19743	1.19786	1.19724	1.19742	1316	0	19
2022.07.22	06:00:00	1.19742	1.19768	1.19741	1.19755	884	0	21
2022.07.22	06:15:00	1.19755	1.19773	1.19671	1.19685	928	0	20
2022.07.22	06:30:00	1.19688	1.19691	1.19626	1.19632	787	0	21
2022.07.22	06:45:00	1.19632	1.19643	1.19584	1.19632	648	0	19
2022.07.22	07:00:00	1.19632	1.19643	1.19601	1.19623	558	0	19
2022.07.22	07:15:00	1.19623	1.19676	1.19621	1.19633	678	0	19
2022.07.22	07:30:00	1.19633	1.19648	1.19599	1.19610	639	0	19
2022.07.22	07:45:00	1.19611	1.19612	1.19547	1.19554	990	0	19
2022.07.22	08:00:00	1.19554	1.19613	1.19531	1.19561	1010	0	19
2022.07.22	08:15:00	1.19562	1.19593	1.19553	1.19583	892	0	19
2022.07.22	08:30:00	1.19583	1.19615	1.19564	1.19594	583	0	19
2022.07.22	08:45:00	1.19594	1.19651	1.19536	1.19551	791	0	19
2022.07.22	09:00:00	1.19555	1.19630	1.19506	1.19564	1259	0	19
2022.07.22	09:15:00	1.19563	1.19616	1.19542	1.19616	1232	0	19
2022.07.22	09:30:00	1.19615	1.19695	1.19576	1.19694	1394	0	19
2022.07.22	09:45:00	1.19693	1.19864	1.19677	1.19864	1517	0	19
2022.07.22	10:00:00	1.19864	1.19887	1.19784	1.19845	1495	0	19
2022.07.22	10:15:00	1.19811	1.19826	1.19572	1.19581	1927	0	19
2022.07.22	10:30:00	1.19549	1.19579	1.19152	1.19240	2166	0	19
2022.07.22	10:45:00	1.19242	1.19351	1.19224	1.19271	2112	0	19
2022.07.22	11:00:00	1.19273	1.19334	1.19220	1.19279	2250	0	19
2022.07.22	11:15:00	1.19278	1.19373	1.19238	1.19311	1878	0	19
2022.07.22	11:30:00	1.19440	1.19631	1.19426	1.19535	1952	0	19
2022.07.22	11:45:00	1.19534	1.19607	1.19495	1.19548	1837	0	19
2022.07.22	12:00:00	1.19548	1.19754	1.19517	1.19681	2369	0	19
2022.07.22	12:15:00	1.19683	1.19699	1.19512	1.19536	1417	0	19
2022.07.22	12:30:00	1.19531	1.19598	1.19491	1.19542	1585	0	19
2022.07.22	12:45:00	1.19543	1.19606	1.19460	1.19514	1089	0	19
2022.07.22	13:00:00	1.19514	1.19522	1.19293	1.19301	1018	0	19
2022.07.22	13:15:00	1.19301	1.19399	1.19259	1.19387	1394	0	19
2022.07.22	13:30:00	1.19384	1.19470	1.19369	1.19379	1669	0	19
2022.07.22	13:45:00	1.19379	1.19571	1.19355	1.19570	1692	0	19
2022.07.22	14:00:00	1.19571	1.19580	1.19418	1.19431	1544	0	19
2022.07.22	14:15:00	1.19430	1.19569	1.19378	1.19391	1643	0	19
2022.07.22	14:30:00	1.19393	1.19554	1.19371	1.19469	1806	0	19
2022.07.22	14:45:00	1.19470	1.19683	1.19469	1.19520	1899	0	19
2022.07.22	15:00:00	1.19519	1.19698	1.19392	1.19668	2030	0	19
2022.07.22	15:15:00	1.19663	1.19735	1.19608	1.19712	1978	0	19
2022.07.22	15:30:00	1.19712	1.19737	1.19547	1.19566	1884	0	19
2022.07.22	15:45:00	1.19567	1.19623	1.19452	1.19575	1738	0	19
2022.07.22	16:00:00	1.19573	1.19710	1.19511	1.19702	2240	0	19
2022.07.22	16:15:00	1.19701	1.19738	1.19632	1.19719	1827	0	19
2022.07.22	16:30:00	1.19718	1.19900	1.19683	1.19816	2451	0	19
2022.07.22	16:45:00	1.19815	1.20449	1.19815	1.20352	3220	0	19
2022.07.22	17:00:00	1.20353	1.20546	1.20286	1.20478	2772	0	19
2022.07.22	17:15:00	1.20478	1.20631	1.20290	1.20302	2625	0	19
2022.07.22	17:30:00	1.20300	1.20362	1.20212	1.20282	2395	0	19
2022.07.22	17:45:00	1.20274	1.20479	1.20268	1.20402	2594	0	19
2022.07.22	18:00:00	1.20399	1.20428	1.20247	1.20257	2357	0	19
2022.07.22	18:15:00	1.20256	1.20342	1.20231	1.20249	2190	0	19
2022.07.22	18:30:00	1.20248	1.20304	1.20124	1.20151	1885	0	19
2022.07.22	18:45:00	1.20150	1.20200	1.20041	1.20191	1583	0	19
2022.07.22	19:00:00	1.20191	1.20191	1.19996	1.20020	1300	0	19
2022.07.22	19:15:00	1.20017	1.20140	1.20010	1.20118	1632	0	19
2022.07.22	19:30:00	1.20119	1.20149	1.20070	1.20123	1357	0	19
2022.07.22	19:45:00	1.20122	1.20214	1.20114	1.20211	1480	0	19
2022.07.22	20:00:00	1.20212	1.20231	1.20109	1.20115	1544	0	19
2022.07.22	20:15:00	1.20116	1.20119	1.20049	1.20087	1516	0	19
2022.07.22	20:30:00	1.20088	1.20088	1.20001	1.20029	1487	0	19
2022.07.22	20:45:00	1.20028	1.20094	1.19963	1.20087	1424	0	19
2022.07.22	21:00:00	1.20085	1.20105	1.19800	1.19810	1443	0	19
2022.07.22	21:15:00	1.19808	1.19845	1.19777	1.19825	1559	0	19
2022.07.22	21:30:00	1.19826	1.19831	1.19748	1.19765	1784	0	19
2022.07.22	21:45:00	1.19764	1.19816	1.19701	1.19772	1551	0	19
2022.07.22	22:00:00	1.19772	1.19781	1.19718	1.19781	1286	0	19
2022.07.22	22:15:00	1.19781	1.19843	1.19739	1.19815	1330	0	19
2022.07.22	22:30:00	1.19816	1.19858	1.19781	1.19851	1256	0	19
2022.07.22	22:45:00	1.19845	1.19970	1.19830	1.19968	1579	0	19
2022.07.22	23:00:00	1.19967	1.19970	1.19913	1.19933	757	0	19
2022.07.22	23:15:00	1.19932	1.19963	1.19912	1.19961	332	0	19
2022.07.22	23:30:00	1.19961	1.19985	1.19923	1.19980	110	0	19
2022.07.22	23:45:00	1.19980	1.20059	1.19970	1.20030	144	0	19
2022.07.25	00:00:00	1.19946	1.20037	1.19887	1.20037	45	0	157
2022.07.25	00:15:00	1.20036	1.20037	1.19893	1.19927	55	0	49
2022.07.25	00:30:00	1.19938	1.19979	1.19892	1.19968	83	0	116
2022.07.25	00:45:00	1.19968	1.20004	1.19907	1.19947	93	0	114
2022.07.25	01:00:00	1.19930	1.20094	1.19901	1.20073	248	0	26
2022.07.25	01:15:00	1.20069	1.20069	1.20007	1.20016	269	0	19
2022.07.25	01:30:00	1.20017	1.20017	1.19942	1.19978	401	0	19
2022.07.25	01:45:00	1.19978	1.19993	1.19944	1.19989	419	0	20
2022.07.25	02:00:00	1.19990	1.19994	1.19902	1.19908	662	0	19
2022.07.25	02:15:00	1.19908	1.19909	1.19874	1.19882	732	0	19
2022.07.25	02:30:00	1.19882	1.19924	1.19849	1.19855	547	0	19
2022.07.25	02:45:00	1.19855	1.19907	1.19840	1.19843	635	0	19
2022.07.25	03:00:00	1.19845	1.19866	1.19734	1.19805	885	0	19
2022.07.25	03:15:00	1.19805	1.19855	1.19755	1.19780	937	0	19
2022.07.25	03:30:00	1.19778	1.19778	1.19675	1.19704	1188	0	19
2022.07.25	03:45:00	1.19703	1.19717	1.19594	1.19620	1378	0	19
2022.07.25	04:00:00	1.19620	1.19716	1.19605	1.19686	1440	0	19
2022.07.25	04:15:00	1.19684	1.19734	1.19667	1.19699	1352	0	19
2022.07.25	04:30:00	1.19699	1.19829	1.19677	1.19824	1813	0	19
2022.07.25	04:45:00	1.19825	1.19855	1.19781	1.19855	1664	0	19
2022.07.25	05:00:00	1.19856	1.19899	1.19811	1.19899	1271	0	19
2022.07.25	05:15:00	1.19898	1.19948	1.19877	1.19901	1054	0	19
2022.07.25	05:30:00	1.19900	1.19919	1.19846	1.19890	1530	0	19
2022.07.25	05:45:00	1.19889	1.19917	1.19865	1.19884	826	0	19
2022.07.25	06:00:00	1.19884	1.19885	1.19834	1.19835	782	0	20
2022.07.25	06:15:00	1.19834	1.19884	1.19809	1.19844	641	0	19
2022.07.25	06:30:00	1.19844	1.19906	1.19824	1.19879	796	0	19
2022.07.25	06:45:00	1.19878	1.19904	1.19844	1.19849	1029	0	19
2022.07.25	07:00:00	1.19849	1.19874	1.19834	1.19845	778	0	19
2022.07.25	07:15:00	1.19846	1.19920	1.19845	1.19900	851	0	19
2022.07.25	07:30:00	1.19899	1.19904	1.19820	1.19823	656	0	19
2022.07.25	07:45:00	1.19819	1.19838	1.19798	1.19816	661	0	19
2022.07.25	08:00:00	1.19816	1.19829	1.19731	1.19734	639	0	19
2022.07.25	08:15:00	1.19734	1.19755	1.19714	1.19738	336	0	19
2022.07.25	08:30:00	1.19739	1.19740	1.19668	1.19699	672	0	19
2022.07.25	08:45:00	1.19702	1.19736	1.19683	1.19696	1030	0	19
2022.07.25	09:00:00	1.19696	1.19763	1.19663	1.19727	1310	0	19
2022.07.25	09:15:00	1.19727	1.19748	1.19623	1.19634	1326	0	19
2022.07.25	09:30:00	1.19634	1.19749	1.19616	1.19748	1263	0	19
2022.07.25	09:45:00	1.19749	1.19923	1.19749	1.19878	1257	0	19
2022.07.25	10:00:00	1.19876	1.19936	1.19796	1.19927	1581	0	19
2022.07.25	10:15:00	1.19919	1.19925	1.19695	1.19833	2067	0	19
2022.07.25	10:30:00	1.19829	1.19944	1.19807	1.19889	1931	0	19
2022.07.25	10:45:00	1.19889	1.19980	1.19845	1.19925	1459	0	19
2022.07.25	11:00:00	1.19921	1.20089	1.19794	1.20043	2049	0	19
2022.07.25	11:15:00	1.20044	1.20070	1.19944	1.19964	1662	0	19
2022.07.25	11:30:00	1.19965	1.20230	1.19964	1.20151	1986	0	19
2022.07.25	11:45:00	1.20151	1.20286	1.20148	1.20263	1493	0	19
2022.07.25	12:00:00	1.20264	1.20456	1.20216	1.20432	1782	0	19
2022.07.25	12:15:00	1.20432	1.20451	1.20350	1.20440	1235	0	19
2022.07.25	12:30:00	1.20441	1.20570	1.20425	1.20541	1378	0	19
2022.07.25	12:45:00	1.20542	1.20553	1.20443	1.20499	1269	0	19
2022.07.25	13:00:00	1.20499	1.20511	1.20449	1.20489	971	0	19
2022.07.25	13:15:00	1.20490	1.20497	1.20290	1.20309	1335	0	19
2022.07.25	13:30:00	1.20308	1.20365	1.20222	1.20356	1417	0	19
2022.07.25	13:45:00	1.20356	1.20530	1.20341	1.20530	1449	0	19
2022.07.25	14:00:00	1.20530	1.20759	1.20479	1.20728	1424	0	19
2022.07.25	14:15:00	1.20729	1.20819	1.20708	1.20728	1256	0	19
2022.07.25	14:30:00	1.20728	1.20771	1.20579	1.20630	1169	0	19
2022.07.25	14:45:00	1.20631	1.20686	1.20568	1.20585	1458	0	19
2022.07.25	15:00:00	1.20584	1.20707	1.20544	1.20678	1380	0	19
2022.07.25	15:15:00	1.20677	1.20742	1.20629	1.20649	1619	0	19
2022.07.25	15:30:00	1.20648	1.20716	1.20570	1.20690	1195	0	19
2022.07.25	15:45:00	1.20691	1.20736	1.20634	1.20697	1471	0	19
2022.07.25	16:00:00	1.20698	1.20747	1.20668	1.20677	1319	0	19
2022.07.25	16:15:00	1.20678	1.20854	1.20635	1.20805	1182	0	19
2022.07.25	16:30:00	1.20802	1.20810	1.20657	1.20697	1917	0	19
2022.07.25	16:45:00	1.20697	1.20742	1.20618	1.20677	1845	0	19
2022.07.25	17:00:00	1.20677	1.20754	1.20617	1.20646	1612	0	19
2022.07.25	17:15:00	1.20646	1.20670	1.20477	1.20527	1980	0	19
2022.07.25	17:30:00	1.20527	1.20539	1.20238	1.20352	2242	0	19
2022.07.25	17:45:00	1.20351	1.20456	1.20306	1.20443	2283	0	19
2022.07.25	18:00:00	1.20443	1.20501	1.20380	1.20382	1859	0	19
2022.07.25	18:15:00	1.20384	1.20398	1.20335	1.20357	1185	0	19
2022.07.25	18:30:00	1.20358	1.20479	1.20358	1.20437	1242	0	19
2022.07.25	18:45:00	1.20437	1.20460	1.20341	1.20391	1155	0	19
2022.07.25	19:00:00	1.20392	1.20489	1.20338	1.20357	1067	0	19
2022.07.25	19:15:00	1.20358	1.20407	1.20332	1.20399	710	0	19
2022.07.25	19:30:00	1.20398	1.20492	1.20389	1.20492	789	0	19
2022.07.25	19:45:00	1.20491	1.20528	1.20429	1.20496	865	0	19
2022.07.25	20:00:00	1.20496	1.20561	1.20494	1.20558	1049	0	19
2022.07.25	20:15:00	1.20558	1.20575	1.20509	1.20536	804	0	19
2022.07.25	20:30:00	1.20534	1.20538	1.20456	1.20460	762	0	19
2022.07.25	20:45:00	1.20461	1.20522	1.20456	1.20516	950	0	19
2022.07.25	21:00:00	1.20516	1.20582	1.20503	1.20573	654	0	19
2022.07.25	21:15:00	1.20572	1.20579	1.20519	1.20558	635	0	19
2022.07.25	21:30:00	1.20557	1.20577	1.20519	1.20559	737	0	19
2022.07.25	21:45:00	1.20559	1.20562	1.20460	1.20469	652	0	19
2022.07.25	22:00:00	1.20471	1.20496	1.20448	1.20481	725	0	19
2022.07.25	22:15:00	1.20478	1.20508	1.20473	1.20498	867	0	19
2022.07.25	22:30:00	1.20497	1.20537	1.20457	1.20457	840	0	19
2022.07.25	22:45:00	1.20457	1.20523	1.20457	1.20521	957	0	19
2022.07.25	23:00:00	1.20521	1.20530	1.20496	1.20521	391	0	19
2022.07.25	23:15:00	1.20525	1.20532	1.20482	1.20502	221	0	19
2022.07.25	23:30:00	1.20502	1.20510	1.20483	1.20484	114	0	19
2022.07.25	23:45:00	1.20484	1.20492	1.20336	1.20336	92	0	19
2022.07.26	00:00:00	1.20327	1.20362	1.20319	1.20324	23	0	142
2022.07.26	00:15:00	1.20324	1.20465	1.20320	1.20406	23	0	19
2022.07.26	00:30:00	1.20406	1.20437	1.20406	1.20416	28	0	80
2022.07.26	00:45:00	1.20416	1.20422	1.20416	1.20422	19	0	83
2022.07.26	01:00:00	1.20402	1.20492	1.20390	1.20492	147	0	23
2022.07.26	01:15:00	1.20491	1.20502	1.20472	1.20477	266	0	21
2022.07.26	01:30:00	1.20476	1.20502	1.20475	1.20491	347	0	20
2022.07.26	01:45:00	1.20490	1.20492	1.20470	1.20482	222	0	20
2022.07.26	02:00:00	1.20482	1.20512	1.20482	1.20497	480	0	19
2022.07.26	02:15:00	1.20496	1.20522	1.20486	1.20503	374	0	19
2022.07.26	02:30:00	1.20502	1.20503	1.20476	1.20499	221	0	19
2022.07.26	02:45:00	1.20501	1.20534	1.20492	1.20524	132	0	22
2022.07.26	03:00:00	1.20524	1.20595	1.20523	1.20566	245	0	19
2022.07.26	03:15:00	1.20565	1.20619	1.20549	1.20598	382	0	21
2022.07.26	03:30:00	1.20599	1.20626	1.20560	1.20589	981	0	19
2022.07.26	03:45:00	1.20588	1.20591	1.20528	1.20584	1042	0	19
2022.07.26	04:00:00	1.20584	1.20660	1.20563	1.20618	1153	0	19
2022.07.26	04:15:00	1.20620	1.20778	1.20618	1.20770	1407	0	19
2022.07.26	04:30:00	1.20771	1.20855	1.20756	1.20850	1050	0	19
2022.07.26	04:45:00	1.20850	1.20853	1.20765	1.20780	1084	0	19
2022.07.26	05:00:00	1.20781	1.20786	1.20724	1.20761	700	0	19
2022.07.26	05:15:00	1.20760	1.20761	1.20718	1.20750	744	0	19
2022.07.26	05:30:00	1.20748	1.20820	1.20732	1.20811	786	0	19
2022.07.26	05:45:00	1.20812	1.20892	1.20801	1.20815	751	0	19
2022.07.26	06:00:00	1.20817	1.20829	1.20730	1.20735	523	0	19
2022.07.26	06:15:00	1.20738	1.20752	1.20708	1.20742	667	0	19
2022.07.26	06:30:00	1.20743	1.20744	1.20661	1.20681	689	0	19
2022.07.26	06:45:00	1.20682	1.20692	1.20634	1.20666	613	0	19
2022.07.26	07:00:00	1.20665	1.20665	1.20632	1.20648	775	0	19
2022.07.26	07:15:00	1.20649	1.20680	1.20628	1.20642	625	0	19
2022.07.26	07:30:00	1.20643	1.20670	1.20595	1.20615	613	0	19
2022.07.26	07:45:00	1.20614	1.20643	1.20610	1.20620	544	0	19
2022.07.26	08:00:00	1.20621	1.20700	1.20614	1.20648	770	0	19
2022.07.26	08:15:00	1.20649	1.20660	1.20604	1.20658	927	0	19
2022.07.26	08:30:00	1.20659	1.20675	1.20618	1.20621	906	0	19
2022.07.26	08:45:00	1.20622	1.20629	1.20490	1.20502	874	0	19
2022.07.26	09:00:00	1.20501	1.20590	1.20501	1.20547	1397	0	19
2022.07.26	09:15:00	1.20546	1.20587	1.20520	1.20570	1151	0	19
2022.07.26	09:30:00	1.20571	1.20653	1.20543	1.20646	1193	0	19
2022.07.26	09:45:00	1.20645	1.20660	1.20395	1.20409	1113	0	19
2022.07.26	10:00:00	1.20405	1.20539	1.20336	1.20496	2134	0	19
2022.07.26	10:15:00	1.20496	1.20551	1.20381	1.20524	1708	0	19
2022.07.26	10:30:00	1.20524	1.20577	1.20490	1.20509	1859	0	19
2022.07.26	10:45:00	1.20510	1.20521	1.20398	1.20438	1745	0	19
2022.07.26	11:00:00	1.20439	1.20470	1.20341	1.20369	1660	0	19
2022.07.26	11:15:00	1.20369	1.20423	1.20322	1.20405	1530	0	19
2022.07.26	11:30:00	1.20404	1.20414	1.20299	1.20379	1305	0	19
2022.07.26	11:45:00	1.20371	1.20384	1.20294	1.20329	1504	0	19
2022.07.26	12:00:00	1.20329	1.20338	1.20245	1.20286	1258	0	19
2022.07.26	12:15:00	1.20287	1.20300	1.20029	1.20093	1421	0	19
2022.07.26	12:30:00	1.20088	1.20167	1.20070	1.20120	1423	0	19
2022.07.26	12:45:00	1.20119	1.20132	1.20037	1.20117	1470	0	19
2022.07.26	13:00:00	1.20117	1.20150	1.19950	1.19960	1834	0	19
2022.07.26	13:15:00	1.19961	1.19961	1.19802	1.19923	2030	0	19
2022.07.26	13:30:00	1.19922	1.19958	1.19845	1.19942	1505	0	19
2022.07.26	13:45:00	1.19941	1.20000	1.19896	1.19987	1531	0	19
2022.07.26	14:00:00	1.19987	1.20027	1.19893	1.19894	1445	0	19
2022.07.26	14:15:00	1.19893	1.19914	1.19817	1.19895	1303	0	19
2022.07.26	14:30:00	1.19894	1.19912	1.19710	1.19726	1416	0	19
2022.07.26	14:45:00	1.19726	1.19870	1.19717	1.19801	1558	0	19
2022.07.26	15:00:00	1.19801	1.19822	1.19724	1.19725	1350	0	19
2022.07.26	15:15:00	1.19725	1.19741	1.19628	1.19712	1536	0	19
2022.07.26	15:30:00	1.19711	1.19877	1.19693	1.19840	1594	0	19
2022.07.26	15:45:00	1.19840	1.20031	1.19799	1.20016	1655	0	19
2022.07.26	16:00:00	1.20010	1.20157	1.19880	1.20029	2154	0	19
2022.07.26	16:15:00	1.20031	1.20163	1.20018	1.20141	1223	0	19
2022.07.26	16:30:00	1.20141	1.20200	1.19993	1.20058	2019	0	19
2022.07.26	16:45:00	1.20059	1.20225	1.19971	1.20139	2035	0	19
2022.07.26	17:00:00	1.20129	1.20226	1.19982	1.20001	2341	0	19
2022.07.26	17:15:00	1.20000	1.20272	1.19995	1.20252	2042	0	19
2022.07.26	17:30:00	1.20251	1.20379	1.20232	1.20329	1979	0	19
2022.07.26	17:45:00	1.20329	1.20465	1.20273	1.20465	2382	0	19
2022.07.26	18:00:00	1.20461	1.20533	1.20350	1.20372	1887	0	19
2022.07.26	18:15:00	1.20371	1.20391	1.20200	1.20222	1401	0	19
2022.07.26	18:30:00	1.20222	1.20307	1.20193	1.20259	1130	0	19
2022.07.26	18:45:00	1.20259	1.20365	1.20214	1.20343	1354	0	19
2022.07.26	19:00:00	1.20342	1.20345	1.20183	1.20191	911	0	19
2022.07.26	19:15:00	1.20191	1.20317	1.20179	1.20300	1096	0	19
2022.07.26	19:30:00	1.20301	1.20340	1.20150	1.20224	920	0	19
2022.07.26	19:45:00	1.20223	1.20260	1.20205	1.20240	669	0	19
2022.07.26	20:00:00	1.20239	1.20312	1.20211	1.20271	1106	0	19
2022.07.26	20:15:00	1.20272	1.20350	1.20269	1.20339	763	0	19
2022.07.26	20:30:00	1.20336	1.20339	1.20233	1.20291	754	0	19
2022.07.26	20:45:00	1.20291	1.20330	1.20239	1.20286	784	0	19
2022.07.26	21:00:00	1.20286	1.20409	1.20286	1.20360	1217	0	19
2022.07.26	21:15:00	1.20360	1.20369	1.20275	1.20300	482	0	19
2022.07.26	21:30:00	1.20300	1.20302	1.20230	1.20242	569	0	19
2022.07.26	21:45:00	1.20240	1.20291	1.20240	1.20269	922	0	19
2022.07.26	22:00:00	1.20266	1.20300	1.20243	1.20281	980	0	19
2022.07.26	22:15:00	1.20281	1.20289	1.20223	1.20240	888	0	19
2022.07.26	22:30:00	1.20239	1.20279	1.20230	1.20232	997	0	19
2022.07.26	22:45:00	1.20231	1.20263	1.20200	1.20200	607	0	19
2022.07.26	23:00:00	1.20199	1.20270	1.20199	1.20243	766	0	19
2022.07.26	23:15:00	1.20242	1.20302	1.20241	1.20296	393	0	19
2022.07.26	23:30:00	1.20294	1.20321	1.20288	1.20319	126	0	20
2022.07.26	23:45:00	1.20319	1.20329	1.20190	1.20196	198	0	21
2022.07.27	00:00:00	1.20181	1.20277	1.20159	1.20243	73	0	81
2022.07.27	00:15:00	1.20252	1.20262	1.20204	1.20208	19	0	64
2022.07.27	00:30:00	1.20219	1.20278	1.20202	1.20278	63	0	54
2022.07.27	00:45:00	1.20278	1.20282	1.20272	1.20279	20	0	56
2022.07.27	01:00:00	1.20273	1.20356	1.20246	1.20353	309	0	21
2022.07.27	01:15:00	1.20354	1.20371	1.20324	1.20356	286	0	20
2022.07.27	01:30:00	1.20357	1.20400	1.20357	1.20367	375	0	19
2022.07.27	01:45:00	1.20367	1.20393	1.20363	1.20377	356	0	19
2022.07.27	02:00:00	1.20377	1.20395	1.20374	1.20389	328	0	20
2022.07.27	02:15:00	1.20388	1.20405	1.20354	1.20375	383	0	19
2022.07.27	02:30:00	1.20376	1.20383	1.20333	1.20362	499	0	19
2022.07.27	02:45:00	1.20363	1.20382	1.20343	1.20344	561	0	19
2022.07.27	03:00:00	1.20343	1.20476	1.20339	1.20453	1038	0	19
2022.07.27	03:15:00	1.20453	1.20519	1.20452	1.20487	1158	0	19
2022.07.27	03:30:00	1.20488	1.20523	1.20463	1.20512	1247	0	19
2022.07.27	03:45:00	1.20513	1.20525	1.20433	1.20435	986	0	19
2022.07.27	04:00:00	1.20434	1.20463	1.20381	1.20453	929	0	19
2022.07.27	04:15:00	1.20448	1.20455	1.20383	1.20402	1345	0	19
2022.07.27	04:30:00	1.20403	1.20463	1.20362	1.20394	1838	0	19
2022.07.27	04:45:00	1.20394	1.20498	1.20394	1.20469	1330	0	19
2022.07.27	05:00:00	1.20468	1.20528	1.20442	1.20444	998	0	19
2022.07.27	05:15:00	1.20445	1.20451	1.20384	1.20443	825	0	19
2022.07.27	05:30:00	1.20443	1.20526	1.20424	1.20463	755	0	19
2022.07.27	05:45:00	1.20464	1.20484	1.20424	1.20456	1166	0	19
2022.07.27	06:00:00	1.20456	1.20563	1.20443	1.20509	1012	0	19
2022.07.27	06:15:00	1.20509	1.20525	1.20481	1.20489	759	0	19
2022.07.27	06:30:00	1.20489	1.20498	1.20442	1.20450	756	0	19
2022.07.27	06:45:00	1.20451	1.20510	1.20451	1.20488	746	0	19
2022.07.27	07:00:00	1.20489	1.20497	1.20475	1.20482	825	0	19
2022.07.27	07:15:00	1.20481	1.20529	1.20481	1.20515	692	0	19
