<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.07.21	16:00:00	1.02642	1.02744	1.01951	1.01999	4224	0	16
2022.07.21	16:15:00	1.01991	1.02060	1.01527	1.01704	3699	0	16
2022.07.21	16:30:00	1.01708	1.01861	1.01591	1.01703	2881	0	16
2022.07.21	16:45:00	1.01704	1.02173	1.01648	1.02116	3398	0	16
2022.07.21	17:00:00	1.02115	1.02132	1.01783	1.01799	2578	0	16
2022.07.21	17:15:00	1.01797	1.01904	1.01688	1.01718	2519	0	16
2022.07.21	17:30:00	1.01717	1.01913	1.01676	1.01882	2099	0	16
2022.07.21	17:45:00	1.01881	1.01960	1.01820	1.01907	1809	0	16
2022.07.21	18:00:00	1.01906	1.02115	1.01897	1.01960	1850	0	16
2022.07.21	18:15:00	1.01959	1.01991	1.01816	1.01942	1615	0	16
2022.07.21	18:30:00	1.01943	1.02084	1.01906	1.02063	1401	0	16
2022.07.21	18:45:00	1.02059	1.02070	1.01979	1.01996	988	0	16
2022.07.21	19:00:00	1.01995	1.01995	1.01823	1.01835	1485	0	16
2022.07.21	19:15:00	1.01836	1.01908	1.01793	1.01895	941	0	16
2022.07.21	19:30:00	1.01894	1.01905	1.01753	1.01756	840	0	16
2022.07.21	19:45:00	1.01758	1.01815	1.01743	1.01806	732	0	16
2022.07.21	20:00:00	1.01805	1.01856	1.01785	1.01822	768	0	16
2022.07.21	20:15:00	1.01818	1.01852	1.01777	1.01841	757	0	16
2022.07.21	20:30:00	1.01842	1.01868	1.01742	1.01863	1274	0	16
2022.07.21	20:45:00	1.01862	1.01880	1.01836	1.01837	480	0	16
2022.07.21	21:00:00	1.01840	1.01946	1.01826	1.01938	539	0	16
2022.07.21	21:15:00	1.01936	1.01987	1.01910	1.01939	472	0	16
2022.07.21	21:30:00	1.01938	1.01993	1.01922	1.01922	641	0	16
2022.07.21	21:45:00	1.01919	1.01947	1.01895	1.01921	699	0	16
2022.07.21	22:00:00	1.01922	1.01947	1.01910	1.01937	534	0	16
2022.07.21	22:15:00	1.01943	1.01969	1.01914	1.01933	628	0	16
2022.07.21	22:30:00	1.01932	1.02004	1.01931	1.02004	495	0	16
2022.07.21	22:45:00	1.02003	1.02111	1.01981	1.02107	946	0	16
2022.07.21	23:00:00	1.02105	1.02144	1.02045	1.02139	459	0	16
2022.07.21	23:15:00	1.02134	1.02254	1.02098	1.02206	641	0	16
2022.07.21	23:30:00	1.02206	1.02269	1.02192	1.02217	299	0	16
2022.07.21	23:45:00	1.02218	1.02330	1.02216	1.02279	354	0	16
2022.07.22	00:00:00	1.02270	1.02277	1.02246	1.02256	104	0	31
2022.07.22	00:15:00	1.02256	1.02260	1.02245	1.02248	34	0	29
2022.07.22	00:30:00	1.02248	1.02267	1.02248	1.02263	35	0	30
2022.07.22	00:45:00	1.02263	1.02271	1.02257	1.02270	47	0	18
2022.07.22	01:00:00	1.02270	1.02274	1.02223	1.02231	158	0	16
2022.07.22	01:15:00	1.02229	1.02244	1.02217	1.02229	315	0	16
2022.07.22	01:30:00	1.02229	1.02234	1.02222	1.02229	117	0	16
2022.07.22	01:45:00	1.02227	1.02256	1.02226	1.02227	106	0	16
2022.07.22	02:00:00	1.02227	1.02260	1.02226	1.02240	361	0	16
2022.07.22	02:15:00	1.02245	1.02266	1.02241	1.02258	462	0	16
2022.07.22	02:30:00	1.02258	1.02296	1.02253	1.02278	270	0	16
2022.07.22	02:45:00	1.02278	1.02284	1.02190	1.02194	411	0	16
2022.07.22	03:00:00	1.02193	1.02210	1.02116	1.02116	720	0	16
2022.07.22	03:15:00	1.02121	1.02138	1.02098	1.02102	377	0	16
2022.07.22	03:30:00	1.02103	1.02110	1.02045	1.02054	343	0	16
2022.07.22	03:45:00	1.02051	1.02081	1.02031	1.02040	497	0	16
2022.07.22	04:00:00	1.02041	1.02076	1.01973	1.01991	1074	0	16
2022.07.22	04:15:00	1.01990	1.01992	1.01900	1.01943	705	0	16
2022.07.22	04:30:00	1.01943	1.02040	1.01935	1.02034	1058	0	16
2022.07.22	04:45:00	1.02033	1.02038	1.01988	1.02016	689	0	16
2022.07.22	05:00:00	1.02014	1.02027	1.01950	1.01962	702	0	16
2022.07.22	05:15:00	1.01959	1.01967	1.01924	1.01927	650	0	16
2022.07.22	05:30:00	1.01928	1.01981	1.01924	1.01978	508	0	16
2022.07.22	05:45:00	1.01977	1.02006	1.01939	1.01950	879	0	16
2022.07.22	06:00:00	1.01955	1.01970	1.01932	1.01936	447	0	16
2022.07.22	06:15:00	1.01938	1.01964	1.01870	1.01874	518	0	16
2022.07.22	06:30:00	1.01876	1.01878	1.01841	1.01861	443	0	16
2022.07.22	06:45:00	1.01860	1.01902	1.01848	1.01902	363	0	16
2022.07.22	07:00:00	1.01899	1.01928	1.01876	1.01901	396	0	16
2022.07.22	07:15:00	1.01900	1.01919	1.01875	1.01875	373	0	16
2022.07.22	07:30:00	1.01876	1.01879	1.01830	1.01844	428	0	16
2022.07.22	07:45:00	1.01843	1.01850	1.01797	1.01802	394	0	16
2022.07.22	08:00:00	1.01797	1.01860	1.01797	1.01820	772	0	16
2022.07.22	08:15:00	1.01822	1.01864	1.01811	1.01849	656	0	16
2022.07.22	08:30:00	1.01848	1.01900	1.01847	1.01892	788	0	16
2022.07.22	08:45:00	1.01891	1.01929	1.01837	1.01845	976	0	16
2022.07.22	09:00:00	1.01844	1.01928	1.01821	1.01868	1865	0	16
2022.07.22	09:15:00	1.01865	1.01947	1.01831	1.01944	1561	0	16
2022.07.22	09:30:00	1.01943	1.01996	1.01902	1.01979	1168	0	16
2022.07.22	09:45:00	1.01978	1.02081	1.01960	1.02078	1396	0	16
2022.07.22	10:00:00	1.02077	1.02126	1.02016	1.02073	1683	0	16
2022.07.22	10:15:00	1.02062	1.02062	1.01776	1.01810	2681	0	16
2022.07.22	10:30:00	1.01780	1.01780	1.01293	1.01384	2352	0	16
2022.07.22	10:45:00	1.01385	1.01491	1.01321	1.01374	1854	0	16
2022.07.22	11:00:00	1.01379	1.01459	1.01341	1.01383	1839	0	16
2022.07.22	11:15:00	1.01386	1.01581	1.01376	1.01564	1739	0	16
2022.07.22	11:30:00	1.01577	1.01705	1.01545	1.01555	1711	0	16
2022.07.22	11:45:00	1.01559	1.01618	1.01489	1.01527	1506	0	16
2022.07.22	12:00:00	1.01526	1.01672	1.01480	1.01589	2526	0	16
2022.07.22	12:15:00	1.01588	1.01620	1.01538	1.01548	1559	0	16
2022.07.22	12:30:00	1.01550	1.01580	1.01428	1.01564	1509	0	16
2022.07.22	12:45:00	1.01565	1.01611	1.01532	1.01588	1229	0	16
2022.07.22	13:00:00	1.01586	1.01592	1.01475	1.01484	1127	0	16
2022.07.22	13:15:00	1.01486	1.01555	1.01425	1.01543	1130	0	16
2022.07.22	13:30:00	1.01541	1.01618	1.01512	1.01584	1288	0	16
2022.07.22	13:45:00	1.01583	1.01716	1.01582	1.01716	1469	0	16
2022.07.22	14:00:00	1.01716	1.01716	1.01597	1.01603	1439	0	16
2022.07.22	14:15:00	1.01604	1.01666	1.01535	1.01618	1578	0	16
2022.07.22	14:30:00	1.01617	1.01703	1.01564	1.01621	1792	0	16
2022.07.22	14:45:00	1.01622	1.01844	1.01619	1.01751	1930	0	16
2022.07.22	15:00:00	1.01750	1.01928	1.01688	1.01883	1747	0	16
2022.07.22	15:15:00	1.01882	1.01958	1.01823	1.01936	1746	0	16
2022.07.22	15:30:00	1.01937	1.01964	1.01771	1.01825	1530	0	16
2022.07.22	15:45:00	1.01826	1.01894	1.01782	1.01866	1296	0	16
2022.07.22	16:00:00	1.01865	1.01954	1.01791	1.01916	1594	0	16
2022.07.22	16:15:00	1.01919	1.01920	1.01804	1.01840	1401	0	16
2022.07.22	16:30:00	1.01841	1.02046	1.01806	1.01971	2042	0	16
2022.07.22	16:45:00	1.01976	1.02423	1.01976	1.02330	4300	0	16
2022.07.22	17:00:00	1.02332	1.02484	1.02262	1.02426	2970	0	16
2022.07.22	17:15:00	1.02423	1.02546	1.02347	1.02354	2621	0	16
2022.07.22	17:30:00	1.02351	1.02351	1.02243	1.02273	2086	0	16
2022.07.22	17:45:00	1.02265	1.02394	1.02257	1.02296	2167	0	16
2022.07.22	18:00:00	1.02295	1.02336	1.02224	1.02231	1815	0	16
2022.07.22	18:15:00	1.02230	1.02268	1.02166	1.02186	1560	0	16
2022.07.22	18:30:00	1.02193	1.02228	1.02133	1.02180	1416	0	16
2022.07.22	18:45:00	1.02177	1.02267	1.02137	1.02260	1229	0	16
2022.07.22	19:00:00	1.02259	1.02259	1.02164	1.02180	1023	0	16
2022.07.22	19:15:00	1.02179	1.02256	1.02179	1.02245	916	0	16
2022.07.22	19:30:00	1.02248	1.02380	1.02222	1.02347	888	0	16
2022.07.22	19:45:00	1.02344	1.02385	1.02309	1.02314	813	0	16
2022.07.22	20:00:00	1.02315	1.02369	1.02265	1.02278	919	0	16
2022.07.22	20:15:00	1.02280	1.02294	1.02227	1.02266	766	0	16
2022.07.22	20:30:00	1.02267	1.02267	1.02193	1.02224	792	0	16
2022.07.22	20:45:00	1.02223	1.02243	1.02193	1.02228	829	0	16
2022.07.22	21:00:00	1.02227	1.02281	1.02031	1.02036	1030	0	16
2022.07.22	21:15:00	1.02037	1.02091	1.02021	1.02038	993	0	16
2022.07.22	21:30:00	1.02039	1.02080	1.01933	1.01954	1065	0	16
2022.07.22	21:45:00	1.01953	1.01984	1.01894	1.01944	1106	0	16
2022.07.22	22:00:00	1.01943	1.01983	1.01908	1.01981	871	0	16
2022.07.22	22:15:00	1.01980	1.02008	1.01947	1.01982	894	0	16
2022.07.22	22:30:00	1.01983	1.02017	1.01955	1.02017	584	0	16
2022.07.22	22:45:00	1.02010	1.02120	1.01993	1.02114	870	0	16
2022.07.22	23:00:00	1.02113	1.02113	1.02052	1.02081	449	0	16
2022.07.22	23:15:00	1.02079	1.02107	1.02064	1.02103	189	0	16
2022.07.22	23:30:00	1.02100	1.02154	1.02087	1.02135	168	0	16
2022.07.22	23:45:00	1.02135	1.02141	1.02085	1.02140	248	0	16
2022.07.25	00:00:00	1.02082	1.02121	1.02030	1.02103	67	0	16
2022.07.25	00:15:00	1.02102	1.02140	1.02099	1.02136	30	0	34
2022.07.25	00:30:00	1.02136	1.02142	1.02134	1.02142	25	0	38
2022.07.25	00:45:00	1.02142	1.02148	1.02142	1.02148	14	0	37
2022.07.25	01:00:00	1.02148	1.02169	1.02059	1.02137	235	0	16
2022.07.25	01:15:00	1.02132	1.02177	1.02101	1.02151	225	0	16
2022.07.25	01:30:00	1.02152	1.02158	1.02116	1.02140	364	0	16
2022.07.25	01:45:00	1.02139	1.02146	1.02107	1.02113	289	0	16
2022.07.25	02:00:00	1.02115	1.02131	1.02061	1.02066	439	0	16
2022.07.25	02:15:00	1.02065	1.02067	1.02019	1.02020	347	0	16
2022.07.25	02:30:00	1.02022	1.02052	1.02001	1.02003	486	0	16
2022.07.25	02:45:00	1.02004	1.02039	1.01982	1.01987	715	0	16
2022.07.25	03:00:00	1.01985	1.02028	1.01908	1.01949	974	0	16
2022.07.25	03:15:00	1.01947	1.01971	1.01932	1.01939	994	0	16
2022.07.25	03:30:00	1.01938	1.01938	1.01865	1.01907	903	0	16
2022.07.25	03:45:00	1.01906	1.01919	1.01814	1.01818	1076	0	16
2022.07.25	04:00:00	1.01817	1.01916	1.01804	1.01865	1087	0	16
2022.07.25	04:15:00	1.01864	1.01906	1.01846	1.01874	977	0	16
2022.07.25	04:30:00	1.01874	1.02002	1.01846	1.01991	1324	0	16
2022.07.25	04:45:00	1.01988	1.02012	1.01961	1.01991	838	0	16
2022.07.25	05:00:00	1.01996	1.02037	1.01971	1.02037	727	0	16
2022.07.25	05:15:00	1.02036	1.02077	1.02015	1.02029	926	0	16
2022.07.25	05:30:00	1.02028	1.02100	1.02017	1.02095	735	0	16
2022.07.25	05:45:00	1.02093	1.02124	1.02078	1.02104	681	0	16
2022.07.25	06:00:00	1.02105	1.02114	1.02065	1.02090	704	0	16
2022.07.25	06:15:00	1.02089	1.02100	1.02065	1.02070	548	0	16
2022.07.25	06:30:00	1.02071	1.02104	1.02054	1.02089	585	0	16
2022.07.25	06:45:00	1.02086	1.02107	1.02064	1.02066	452	0	16
2022.07.25	07:00:00	1.02067	1.02087	1.02060	1.02062	433	0	16
2022.07.25	07:15:00	1.02063	1.02108	1.02059	1.02097	446	0	16
2022.07.25	07:30:00	1.02098	1.02108	1.02045	1.02047	278	0	16
2022.07.25	07:45:00	1.02046	1.02088	1.02032	1.02068	393	0	16
2022.07.25	08:00:00	1.02067	1.02088	1.01983	1.01983	487	0	16
2022.07.25	08:15:00	1.01984	1.02005	1.01953	1.02004	656	0	16
2022.07.25	08:30:00	1.02003	1.02010	1.01949	1.01953	693	0	16
2022.07.25	08:45:00	1.01952	1.02002	1.01942	1.01979	921	0	16
2022.07.25	09:00:00	1.01981	1.02039	1.01953	1.02019	1704	0	16
2022.07.25	09:15:00	1.02020	1.02036	1.01941	1.01941	1336	0	16
2022.07.25	09:30:00	1.01940	1.01990	1.01923	1.01980	1037	0	16
2022.07.25	09:45:00	1.01985	1.02080	1.01944	1.01959	1281	0	16
2022.07.25	10:00:00	1.01958	1.02027	1.01918	1.02013	1958	0	16
2022.07.25	10:15:00	1.02010	1.02216	1.01854	1.02015	2635	0	16
2022.07.25	10:30:00	1.02014	1.02069	1.01924	1.01949	2010	0	16
2022.07.25	10:45:00	1.01952	1.02001	1.01897	1.01923	1720	0	16
2022.07.25	11:00:00	1.01919	1.02074	1.01778	1.02037	2649	0	16
2022.07.25	11:15:00	1.02038	1.02108	1.02006	1.02009	1854	0	16
2022.07.25	11:30:00	1.02008	1.02200	1.02007	1.02125	1965	0	16
2022.07.25	11:45:00	1.02124	1.02275	1.02122	1.02215	1687	0	16
2022.07.25	12:00:00	1.02216	1.02532	1.02188	1.02448	2127	0	16
2022.07.25	12:15:00	1.02447	1.02504	1.02404	1.02413	1362	0	16
2022.07.25	12:30:00	1.02414	1.02480	1.02398	1.02444	1202	0	16
2022.07.25	12:45:00	1.02445	1.02456	1.02374	1.02420	1281	0	16
2022.07.25	13:00:00	1.02421	1.02424	1.02345	1.02376	1045	0	16
2022.07.25	13:15:00	1.02375	1.02383	1.02193	1.02213	1269	0	16
2022.07.25	13:30:00	1.02213	1.02217	1.02137	1.02199	1169	0	16
2022.07.25	13:45:00	1.02198	1.02338	1.02178	1.02338	1234	0	16
2022.07.25	14:00:00	1.02339	1.02416	1.02300	1.02405	1338	0	16
2022.07.25	14:15:00	1.02406	1.02572	1.02398	1.02460	1441	0	16
2022.07.25	14:30:00	1.02458	1.02489	1.02350	1.02376	1450	0	16
2022.07.25	14:45:00	1.02375	1.02402	1.02283	1.02289	1603	0	16
2022.07.25	15:00:00	1.02289	1.02359	1.02224	1.02353	1674	0	16
2022.07.25	15:15:00	1.02351	1.02417	1.02307	1.02335	1526	0	16
2022.07.25	15:30:00	1.02333	1.02421	1.02325	1.02415	1507	0	16
2022.07.25	15:45:00	1.02416	1.02470	1.02380	1.02448	1465	0	16
2022.07.25	16:00:00	1.02449	1.02475	1.02384	1.02384	1166	0	16
2022.07.25	16:15:00	1.02383	1.02538	1.02350	1.02478	1293	0	16
2022.07.25	16:30:00	1.02479	1.02491	1.02366	1.02408	1682	0	16
2022.07.25	16:45:00	1.02407	1.02495	1.02349	1.02480	1557	0	16
2022.07.25	17:00:00	1.02479	1.02508	1.02406	1.02439	1589	0	16
2022.07.25	17:15:00	1.02438	1.02493	1.02167	1.02234	2095	0	16
2022.07.25	17:30:00	1.02236	1.02283	1.02025	1.02123	2804	0	16
2022.07.25	17:45:00	1.02122	1.02199	1.02079	1.02175	2501	0	16
2022.07.25	18:00:00	1.02173	1.02222	1.02123	1.02124	1602	0	16
2022.07.25	18:15:00	1.02122	1.02137	1.02052	1.02093	1236	0	16
2022.07.25	18:30:00	1.02095	1.02199	1.02092	1.02173	1016	0	16
2022.07.25	18:45:00	1.02171	1.02182	1.02056	1.02093	1076	0	16
2022.07.25	19:00:00	1.02094	1.02129	1.02063	1.02068	826	0	16
2022.07.25	19:15:00	1.02070	1.02118	1.02054	1.02118	563	0	16
2022.07.25	19:30:00	1.02115	1.02193	1.02108	1.02190	622	0	16
2022.07.25	19:45:00	1.02191	1.02243	1.02140	1.02205	740	0	16
2022.07.25	20:00:00	1.02203	1.02281	1.02197	1.02252	688	0	16
2022.07.25	20:15:00	1.02253	1.02264	1.02218	1.02241	495	0	16
2022.07.25	20:30:00	1.02239	1.02251	1.02155	1.02155	469	0	16
2022.07.25	20:45:00	1.02157	1.02196	1.02131	1.02196	493	0	16
2022.07.25	21:00:00	1.02195	1.02240	1.02179	1.02236	455	0	16
2022.07.25	21:15:00	1.02235	1.02250	1.02208	1.02241	467	0	16
2022.07.25	21:30:00	1.02240	1.02265	1.02217	1.02260	537	0	16
2022.07.25	21:45:00	1.02261	1.02262	1.02187	1.02205	520	0	16
2022.07.25	22:00:00	1.02206	1.02231	1.02197	1.02226	467	0	16
2022.07.25	22:15:00	1.02225	1.02247	1.02216	1.02237	424	0	16
2022.07.25	22:30:00	1.02235	1.02251	1.02200	1.02202	370	0	16
2022.07.25	22:45:00	1.02201	1.02252	1.02201	1.02248	455	0	16
2022.07.25	23:00:00	1.02250	1.02261	1.02231	1.02242	309	0	16
2022.07.25	23:15:00	1.02241	1.02254	1.02224	1.02232	189	0	16
2022.07.25	23:30:00	1.02229	1.02248	1.02228	1.02235	120	0	16
2022.07.25	23:45:00	1.02234	1.02236	1.02161	1.02176	158	0	16
2022.07.26	00:00:00	1.02142	1.02197	1.02117	1.02197	46	0	18
2022.07.26	00:15:00	1.02197	1.02197	1.02197	1.02197	11	0	18
2022.07.26	00:30:00	1.02197	1.02197	1.02187	1.02188	26	0	16
2022.07.26	00:45:00	1.02193	1.02199	1.02185	1.02191	66	0	19
2022.07.26	01:00:00	1.02187	1.02208	1.02180	1.02207	224	0	16
2022.07.26	01:15:00	1.02208	1.02213	1.02194	1.02195	146	0	16
2022.07.26	01:30:00	1.02193	1.02219	1.02193	1.02214	197	0	16
2022.07.26	01:45:00	1.02215	1.02217	1.02185	1.02194	180	0	16
2022.07.26	02:00:00	1.02193	1.02207	1.02182	1.02190	172	0	16
2022.07.26	02:15:00	1.02191	1.02203	1.02182	1.02186	208	0	16
2022.07.26	02:30:00	1.02184	1.02194	1.02156	1.02194	215	0	16
2022.07.26	02:45:00	1.02195	1.02230	1.02192	1.02223	135	0	16
2022.07.26	03:00:00	1.02225	1.02252	1.02217	1.02229	358	0	16
2022.07.26	03:15:00	1.02227	1.02270	1.02213	1.02263	443	0	16
2022.07.26	03:30:00	1.02264	1.02322	1.02238	1.02282	645	0	16
2022.07.26	03:45:00	1.02281	1.02302	1.02241	1.02293	731	0	16
2022.07.26	04:00:00	1.02294	1.02376	1.02267	1.02347	924	0	16
2022.07.26	04:15:00	1.02349	1.02430	1.02345	1.02422	1068	0	16
2022.07.26	04:30:00	1.02421	1.02495	1.02420	1.02469	799	0	16
2022.07.26	04:45:00	1.02468	1.02468	1.02392	1.02401	646	0	16
2022.07.26	05:00:00	1.02403	1.02406	1.02361	1.02390	512	0	16
2022.07.26	05:15:00	1.02389	1.02391	1.02352	1.02363	438	0	16
2022.07.26	05:30:00	1.02362	1.02403	1.02356	1.02396	546	0	16
2022.07.26	05:45:00	1.02397	1.02444	1.02375	1.02380	719	0	16
2022.07.26	06:00:00	1.02381	1.02421	1.02371	1.02375	438	0	16
2022.07.26	06:15:00	1.02374	1.02377	1.02354	1.02364	262	0	16
2022.07.26	06:30:00	1.02363	1.02363	1.02271	1.02295	533	0	16
2022.07.26	06:45:00	1.02296	1.02297	1.02261	1.02295	487	0	16
2022.07.26	07:00:00	1.02296	1.02296	1.02250	1.02286	437	0	16
2022.07.26	07:15:00	1.02287	1.02310	1.02260	1.02266	307	0	16
2022.07.26	07:30:00	1.02265	1.02280	1.02226	1.02235	235	0	16
2022.07.26	07:45:00	1.02236	1.02260	1.02233	1.02248	255	0	16
2022.07.26	08:00:00	1.02249	1.02286	1.02240	1.02269	427	0	16
2022.07.26	08:15:00	1.02270	1.02278	1.02216	1.02247	436	0	16
2022.07.26	08:30:00	1.02246	1.02260	1.02209	1.02216	359	0	16
2022.07.26	08:45:00	1.02218	1.02230	1.02126	1.02143	569	0	16
2022.07.26	09:00:00	1.02144	1.02222	1.02144	1.02187	882	0	16
2022.07.26	09:15:00	1.02186	1.02230	1.02170	1.02224	791	0	16
2022.07.26	09:30:00	1.02223	1.02275	1.02194	1.02264	1024	0	16
2022.07.26	09:45:00	1.02265	1.02286	1.02094	1.02118	1290	0	16
2022.07.26	10:00:00	1.02116	1.02255	1.02076	1.02251	1913	0	16
2022.07.26	10:15:00	1.02249	1.02349	1.02180	1.02334	1486	0	16
2022.07.26	10:30:00	1.02335	1.02355	1.02211	1.02236	1484	0	16
2022.07.26	10:45:00	1.02237	1.02244	1.02125	1.02187	1379	0	16
2022.07.26	11:00:00	1.02185	1.02215	1.02016	1.02058	1592	0	16
2022.07.26	11:15:00	1.02060	1.02165	1.02029	1.02154	1211	0	16
2022.07.26	11:30:00	1.02154	1.02198	1.02106	1.02172	1190	0	16
2022.07.26	11:45:00	1.02171	1.02173	1.02016	1.02071	1265	0	16
2022.07.26	12:00:00	1.02072	1.02074	1.01995	1.02015	1171	0	16
2022.07.26	12:15:00	1.02016	1.02031	1.01740	1.01823	1419	0	16
2022.07.26	12:30:00	1.01821	1.01841	1.01743	1.01775	1345	0	16
2022.07.26	12:45:00	1.01771	1.01809	1.01695	1.01749	1319	0	16
2022.07.26	13:00:00	1.01746	1.01774	1.01517	1.01528	1898	0	16
2022.07.26	13:15:00	1.01529	1.01536	1.01351	1.01506	2164	0	16
2022.07.26	13:30:00	1.01500	1.01506	1.01368	1.01449	1737	0	16
2022.07.26	13:45:00	1.01450	1.01514	1.01409	1.01506	1469	0	16
2022.07.26	14:00:00	1.01509	1.01518	1.01394	1.01408	1389	0	16
2022.07.26	14:15:00	1.01406	1.01426	1.01344	1.01410	1224	0	16
2022.07.26	14:30:00	1.01409	1.01420	1.01237	1.01262	1333	0	16
2022.07.26	14:45:00	1.01264	1.01368	1.01241	1.01308	1545	0	16
2022.07.26	15:00:00	1.01307	1.01321	1.01232	1.01236	1311	0	16
2022.07.26	15:15:00	1.01237	1.01266	1.01154	1.01231	1646	0	16
2022.07.26	15:30:00	1.01230	1.01376	1.01216	1.01321	1540	0	16
2022.07.26	15:45:00	1.01320	1.01482	1.01287	1.01474	1435	0	16
2022.07.26	16:00:00	1.01476	1.01521	1.01322	1.01371	2230	0	16
2022.07.26	16:15:00	1.01372	1.01487	1.01372	1.01482	1253	0	16
2022.07.26	16:30:00	1.01478	1.01499	1.01381	1.01426	1970	0	16
2022.07.26	16:45:00	1.01427	1.01464	1.01265	1.01430	2055	0	16
2022.07.26	17:00:00	1.01426	1.01499	1.01214	1.01227	2414	0	16
2022.07.26	17:15:00	1.01224	1.01391	1.01193	1.01365	1924	0	16
2022.07.26	17:30:00	1.01366	1.01449	1.01336	1.01365	1904	0	16
2022.07.26	17:45:00	1.01366	1.01400	1.01271	1.01334	2390	0	16
2022.07.26	18:00:00	1.01332	1.01398	1.01318	1.01365	1688	0	16
2022.07.26	18:15:00	1.01364	1.01375	1.01208	1.01223	1336	0	16
2022.07.26	18:30:00	1.01222	1.01261	1.01151	1.01182	1223	0	16
2022.07.26	18:45:00	1.01181	1.01203	1.01119	1.01150	1150	0	16
2022.07.26	19:00:00	1.01151	1.01162	1.01069	1.01082	1033	0	16
2022.07.26	19:15:00	1.01084	1.01219	1.01081	1.01208	1085	0	16
2022.07.26	19:30:00	1.01209	1.01258	1.01188	1.01239	763	0	16
2022.07.26	19:45:00	1.01237	1.01274	1.01218	1.01264	577	0	16
2022.07.26	20:00:00	1.01262	1.01311	1.01244	1.01298	902	0	16
2022.07.26	20:15:00	1.01299	1.01320	1.01227	1.01266	593	0	16
2022.07.26	20:30:00	1.01267	1.01267	1.01161	1.01213	708	0	16
2022.07.26	20:45:00	1.01214	1.01218	1.01159	1.01165	552	0	16
2022.07.26	21:00:00	1.01166	1.01291	1.01166	1.01254	857	0	16
2022.07.26	21:15:00	1.01255	1.01257	1.01184	1.01226	561	0	16
2022.07.26	21:30:00	1.01225	1.01228	1.01184	1.01213	478	0	16
2022.07.26	21:45:00	1.01211	1.01235	1.01185	1.01211	615	0	16
2022.07.26	22:00:00	1.01212	1.01237	1.01193	1.01201	730	0	16
2022.07.26	22:15:00	1.01204	1.01216	1.01174	1.01215	429	0	16
2022.07.26	22:30:00	1.01214	1.01264	1.01200	1.01237	447	0	16
2022.07.26	22:45:00	1.01236	1.01247	1.01133	1.01134	740	0	16
2022.07.26	23:00:00	1.01135	1.01218	1.01135	1.01166	477	0	16
2022.07.26	23:15:00	1.01165	1.01196	1.01146	1.01160	165	0	16
2022.07.26	23:30:00	1.01159	1.01196	1.01155	1.01178	145	0	16
2022.07.26	23:45:00	1.01177	1.01184	1.01127	1.01127	192	0	16
2022.07.27	00:00:00	1.01135	1.01185	1.01122	1.01155	60	0	18
2022.07.27	00:15:00	1.01155	1.01181	1.01155	1.01176	44	0	27
2022.07.27	00:30:00	1.01176	1.01188	1.01162	1.01163	53	0	22
2022.07.27	00:45:00	1.01163	1.01171	1.01163	1.01171	20	0	19
2022.07.27	01:00:00	1.01169	1.01320	1.01169	1.01314	666	0	16
2022.07.27	01:15:00	1.01314	1.01322	1.01255	1.01261	280	0	16
2022.07.27	01:30:00	1.01264	1.01285	1.01260	1.01273	201	0	16
2022.07.27	01:45:00	1.01274	1.01293	1.01267	1.01282	171	0	16
2022.07.27	02:00:00	1.01286	1.01322	1.01286	1.01320	184	0	16
2022.07.27	02:15:00	1.01321	1.01330	1.01302	1.01319	311	0	16
2022.07.27	02:30:00	1.01318	1.01324	1.01291	1.01296	252	0	16
2022.07.27	02:45:00	1.01298	1.01305	1.01279	1.01280	257	0	16
2022.07.27	03:00:00	1.01273	1.01361	1.01272	1.01352	674	0	16
2022.07.27	03:15:00	1.01353	1.01398	1.01350	1.01358	483	0	16
2022.07.27	03:30:00	1.01357	1.01387	1.01319	1.01387	376	0	16
2022.07.27	03:45:00	1.01388	1.01436	1.01341	1.01396	839	0	16
2022.07.27	04:00:00	1.01393	1.01419	1.01376	1.01418	534	0	16
2022.07.27	04:15:00	1.01415	1.01447	1.01381	1.01393	677	0	16
2022.07.27	04:30:00	1.01393	1.01449	1.01363	1.01415	1201	0	16
2022.07.27	04:45:00	1.01416	1.01466	1.01410	1.01444	660	0	16
2022.07.27	05:00:00	1.01441	1.01464	1.01424	1.01425	524	0	16
2022.07.27	05:15:00	1.01426	1.01433	1.01375	1.01404	524	0	16
2022.07.27	05:30:00	1.01405	1.01464	1.01385	1.01435	441	0	16
2022.07.27	05:45:00	1.01434	1.01446	1.01393	1.01434	648	0	16
2022.07.27	06:00:00	1.01433	1.01463	1.01420	1.01435	425	0	16
2022.07.27	06:15:00	1.01433	1.01460	1.01430	1.01447	273	0	16
2022.07.27	06:30:00	1.01445	1.01462	1.01433	1.01443	338	0	16
2022.07.27	06:45:00	1.01441	1.01449	1.01419	1.01419	300	0	16
2022.07.27	07:00:00	1.01418	1.01452	1.01408	1.01447	281	0	16
2022.07.27	07:15:00	1.01446	1.01498	1.01445	1.01489	401	0	16
2022.07.27	07:30:00	1.01490	1.01514	1.01482	1.01489	313	0	16
2022.07.27	07:45:00	1.01488	1.01501	1.01474	1.01500	299	0	16
2022.07.27	08:00:00	1.01501	1.01501	1.01453	1.01468	324	0	16
